release_period,state,facility_id,completed_surveys,response_rate
2017,IL,140224,346,28
2017,IL,140228,1442,25
2017,IL,140231,2340,30
2017,IL,140233,2423,34
2017,IL,140234,448,35
2017,IL,140239,2302,27
2017,IL,140240,476,28
2017,IL,140242,1257,33
2017,IL,140250,1373,19
2017,IL,140251,351,22
2017,IL,140252,2123,30
2017,IL,140258,1475,29
2017,IL,140275,661,27
2017,IL,140276,3286,22
2017,IL,140280,960,30
2017,IL,140281,1129,22
2017,IL,140286,1049,29
2017,IL,140288,2786,29
2017,IL,140289,350,36
2017,IL,140290,1817,29
2017,IL,140291,2101,30
2017,IL,140292,287,15
2017,IL,140294,260,39
2017,IL,140300,62,15
2017,IL,140304,716,16
2017,IL,141301,80,53
2017,IL,141302,78,42
2017,IL,141303,62,44
2017,IL,141304,FEWER THAN 50,37
2017,IL,141305,87,27
2017,IL,141306,75,47
2017,IL,141307,81,31
2017,IL,141308,56,50
2017,IL,141309,70,40
2017,IL,141310,151,44
2017,IL,141311,123,37
2017,IL,141312,99,27
2017,IL,141313,51,32
2017,IL,141315,68,40
2017,IL,141316,92,35
2017,IL,141317,280,35
2017,IL,141318,59,30
2017,IL,141319,485,37
2017,IL,141320,172,37
2017,IL,141321,FEWER THAN 50,20
2017,IL,141322,161,29
2017,IL,141323,165,31
2017,IL,141324,162,31
2017,IL,141325,80,32
2017,IL,141326,126,33
2017,IL,141327,240,47
2017,IL,141328,75,25
2017,IL,141329,68,40
2017,IL,141330,136,47
2017,IL,141331,123,35
2017,IL,141332,67,33
2017,IL,141333,75,39
2017,IL,141334,72,22
2017,IL,141336,240,38
2017,IL,141337,173,34
2017,IL,141338,165,40
2017,IL,141339,197,33
2017,IL,141340,165,30
2017,IL,141342,110,33
2017,IL,141343,139,22
2017,IL,141344,126,32
2017,IL,141345,127,38
2017,IL,141346,76,30
2017,IL,141347,81,26
2017,IL,141348,162,38
2017,IL,141349,67,33
2017,IL,141350,296,31
2017,IL,141351,118,23
2017,IN,150001,347,36
2017,IN,150002,660,15
2017,IN,150004,424,14
2017,IN,150005,412,35
2017,IN,150006,764,25
2017,IN,150007,701,24
2017,IN,150008,488,14
2017,IN,150009,1197,28
2017,IN,150010,970,32
2017,IN,150011,485,22
2017,IN,150012,1986,30
2017,IN,150015,885,23
2017,IN,150017,1889,30
2017,IN,150018,451,31
2017,IN,150021,2996,38
2017,IN,150022,205,29
2017,IN,150023,596,25
2017,IN,150024,556,10
2017,IN,150026,816,26
2017,IN,150030,531,34
2017,IN,150034,1411,26
2017,IN,150035,910,29
2017,IN,150037,565,40
2017,IN,150042,494,28
2017,IN,150044,861,33
2017,IN,150045,411,36
2017,IN,150046,964,28
2017,IN,150047,526,26
2017,IN,150048,932,25
2017,IN,150051,504,21
2017,IN,150056,1180,19
2017,IN,150057,922,40
2017,IN,150058,455,28
2017,IN,150059,830,36
2017,IN,150061,305,23
2017,IN,150064,160,31
2017,IN,150065,318,26
2017,IN,150069,391,28
2017,IN,150072,389,34
2017,IN,150074,1951,23
2017,IN,150075,391,33
2017,IN,150076,356,27
2017,IN,150082,4821,30
2017,IN,150084,4087,34
2017,IN,150086,451,25
2017,IN,150088,1085,34
2017,IN,150089,488,22
2017,IN,150090,522,27
2017,IN,150091,332,34
2017,IN,150097,485,25
2017,IN,150100,2600,36
2017,IN,150101,337,39
2017,IN,150102,99,30
2017,IN,150104,371,23
2017,IN,150109,1172,29
2017,IN,150112,483,32
2017,IN,150113,542,32
2017,IN,150115,366,36
2017,IN,150125,2356,27
2017,IN,150126,478,28
2017,IN,150128,569,27
2017,IN,150133,709,29
2017,IN,150146,325,39
2017,IN,150149,478,22
2017,IN,150150,511,22
2017,IN,150153,1375,46
2017,IN,150157,907,28
2017,IN,150158,548,25
2017,IN,150160,1466,56
2017,IN,150161,861,27
2017,IN,150162,2782,28
2017,IN,150165,355,28
2017,IN,150166,255,34
2017,IN,150167,345,52
2017,IN,150168,371,41
2017,IN,150169,582,24
2017,IN,150172,361,42
2017,IN,150173,499,24
2017,IN,150175,621,43
2017,IN,150176,271,23
2017,IN,150177,117,42
2017,IN,150181,234,24
2017,IN,150182,232,66
2017,IN,150183,336,32
2017,IN,151300,112,43
2017,IN,151301,130,32
2017,IN,151302,FEWER THAN 50,20
2017,IN,151303,94,39
2017,IN,151304,106,30
2017,IN,151305,131,29
2017,IN,151306,FEWER THAN 50,14
2017,IN,151307,81,27
2017,IN,151308,FEWER THAN 50,17
2017,IN,151309,67,26
2017,IN,151310,228,45
2017,IN,151311,172,33
2017,IN,151312,106,31
2017,IN,151313,236,27
2017,IN,151314,FEWER THAN 50,39
2017,IN,151315,343,32
2017,IN,151316,96,29
2017,IN,151317,103,21
2017,IN,151318,182,27
2017,IN,151319,85,31
2017,IN,151320,330,34
2017,IN,151322,186,29
2017,IN,151323,195,34
2017,IN,151324,133,30
2017,IN,151325,102,40
2017,IN,151326,159,28
2017,IN,151327,109,21
2017,IN,151328,149,22
2017,IN,151329,432,34
2017,IN,151330,347,30
2017,IN,151331,208,22
2017,IN,151332,196,25
2017,IN,151333,132,30
2017,IN,151334,193,25
2017,IN,151335,157,30
2017,IA,160001,353,25
2017,IA,160005,377,39
2017,IA,160008,186,28
2017,IA,160013,238,22
2017,IA,160016,378,28
2017,IA,160024,892,30
2017,IA,160028,713,27
2017,IA,160029,326,45
2017,IA,160030,716,37
2017,IA,160032,268,34
2017,IA,160033,2707,32
2017,IA,160040,264,39
2017,IA,160045,552,32
2017,IA,160047,940,35
2017,IA,160057,533,30
2017,IA,160058,455,27
2017,IA,160064,1313,39
2017,IA,160067,589,27
2017,IA,160069,826,49
2017,IA,160079,1528,35
2017,IA,160080,908,33
2017,IA,160082,3367,35
2017,IA,160083,1848,32
2017,IA,160089,356,27
2017,IA,160101,232,17
2017,IA,160104,720,30
2017,IA,160110,571,34
2017,IA,160112,376,42
2017,IA,160117,604,36
2017,IA,160122,304,30
2017,IA,160124,162,35
2017,IA,160146,651,26
2017,IA,160147,287,34
2017,IA,160153,1168,30
2017,IA,161301,213,46
2017,IA,161302,428,41
2017,IA,161303,83,52
2017,IA,161304,FEWER THAN 50,43
2017,IA,161309,56,32
2017,IA,161312,88,44
2017,IA,161313,76,42
2017,IA,161314,90,40
2017,IA,161317,80,42
2017,IA,161319,57,58
2017,IA,161321,FEWER THAN 50,35
2017,IA,161322,FEWER THAN 50,35
2017,IA,161326,55,34
2017,IA,161327,68,37
2017,IA,161328,FEWER THAN 50,28
2017,IA,161332,FEWER THAN 50,32
2017,IA,161333,81,32
2017,IA,161335,80,48
2017,IA,161336,57,29
2017,IA,161337,FEWER THAN 50,25
2017,IA,161338,FEWER THAN 50,35
2017,IA,161339,226,35
2017,IA,161340,FEWER THAN 50,37
2017,IA,161341,73,32
2017,IA,161342,81,23
2017,IA,161343,264,38
2017,IA,161344,FEWER THAN 50,39
2017,IA,161345,142,44
2017,IA,161346,124,29
2017,IA,161347,152,58
2017,IA,161348,54,32
2017,IA,161349,64,37
2017,IA,161350,103,36
2017,IA,161351,134,37
2017,IA,161352,76,27
2017,IA,161354,FEWER THAN 50,46
2017,IA,161355,70,30
2017,IA,161356,94,28
2017,IA,161359,140,27
2017,IA,161360,192,39
2017,IA,161361,120,25
2017,IA,161362,163,32
2017,IA,161363,155,41
2017,IA,161364,179,43
2017,IA,161365,201,35
2017,IA,161366,81,24
2017,IA,161367,355,33
2017,IA,161368,179,40
2017,IA,161369,143,31
2017,IA,161370,51,32
2017,IA,161371,271,38
2017,IA,161372,240,30
2017,IA,161373,FEWER THAN 50,33
2017,IA,161374,180,36
2017,IA,161375,241,30
2017,IA,161376,135,28
2017,IA,161377,161,33
2017,IA,161379,220,34
2017,IA,161381,123,29
2017,KS,170006,563,32
2017,KS,170009,237,31
2017,KS,170012,1136,28
2017,KS,170013,835,32
2017,KS,170014,255,30
2017,KS,170016,1363,27
2017,KS,170017,262,27
2017,KS,170020,710,28
2017,KS,170023,424,26
2017,KS,170027,319,35
2017,KS,170039,51,32
2017,KS,170040,3314,26
2017,KS,170049,960,29
2017,KS,170058,291,36
2017,KS,170068,395,28
2017,KS,170074,195,28
2017,KS,170075,68,57
2017,KS,170086,2293,27
2017,KS,170094,122,33
2017,KS,170103,386,44
2017,KS,170104,2630,27
2017,KS,170105,195,35
2017,KS,170109,129,35
2017,KS,170110,FEWER THAN 50,20
2017,KS,170120,445,30
2017,KS,170122,5540,32
2017,KS,170123,2011,24
2017,KS,170133,182,27
2017,KS,170137,1268,29
2017,KS,170142,1140,36
2017,KS,170145,340,29
2017,KS,170146,606,28
2017,KS,170150,165,28
2017,KS,170166,FEWER THAN 50,30
2017,KS,170175,409,30
2017,KS,170176,1397,23
2017,KS,170182,1441,28
2017,KS,170183,1016,65
2017,KS,170185,573,29
2017,KS,170186,664,50
2017,KS,170187,449,70
2017,KS,170188,318,43
2017,KS,170190,241,54
2017,KS,170191,408,36
2017,KS,170194,FEWER THAN 50,25
2017,KS,170196,274,45
2017,KS,170197,620,34
2017,KS,170198,87,36
2017,KS,170199,FEWER THAN 50,41
2017,KS,170200,354,40
2017,KS,170203,408,61
2017,KS,171307,FEWER THAN 50,26
2017,KS,171310,FEWER THAN 50,23
2017,KS,171311,100,41
2017,KS,171313,89,27
2017,KS,171315,FEWER THAN 50,27
2017,KS,171316,FEWER THAN 50,29
2017,KS,171319,55,43
2017,KS,171321,81,38
2017,KS,171325,63,32
2017,KS,171327,109,44
2017,KS,171328,FEWER THAN 50,35
2017,KS,171330,FEWER THAN 50,23
2017,KS,171331,FEWER THAN 50,60
2017,KS,171333,127,38
2017,KS,171334,FEWER THAN 50,28
2017,KS,171335,FEWER THAN 50,24
2017,KS,171337,FEWER THAN 50,38
2017,KS,171338,76,48
2017,KS,171341,105,28
2017,KS,171344,FEWER THAN 50,30
2017,KS,171346,FEWER THAN 50,35
2017,KS,171348,60,29
2017,KS,171349,FEWER THAN 50,26
2017,KS,171350,FEWER THAN 50,36
2017,KS,171353,FEWER THAN 50,43
2017,KS,171354,102,28
2017,KS,171355,FEWER THAN 50,34
2017,KS,171358,52,36
2017,KS,171359,FEWER THAN 50,48
2017,KS,171361,113,39
2017,KS,171362,113,30
2017,KS,171363,93,33
2017,KS,171364,FEWER THAN 50,45
2017,KS,171365,FEWER THAN 50,60
2017,KS,171366,FEWER THAN 50,41
2017,KS,171367,56,32
2017,KS,171368,64,35
2017,KS,171369,58,45
2017,KS,171371,156,44
2017,KS,171372,68,28
2017,KS,171373,86,23
2017,KS,171374,62,37
2017,KS,171375,293,49
2017,KS,171376,FEWER THAN 50,23
2017,KS,171377,111,48
2017,KS,171380,332,27
2017,KS,171381,111,36
2017,KS,171382,205,28
2017,KS,171383,226,27
2017,KS,171384,410,32
2017,KY,180001,1216,31
2017,KY,180002,425,27
2017,KY,180004,180,23
2017,KY,180005,291,28
2017,KY,180009,339,17
2017,KY,180010,1177,32
2017,KY,180011,746,28
2017,KY,180012,500,26
2017,KY,180013,844,27
2017,KY,180016,162,30
2017,KY,180017,372,18
2017,KY,180018,467,22
2017,KY,180019,406,32
2017,KY,180020,204,26
2017,KY,180021,165,27
2017,KY,180024,225,27
2017,KY,180025,299,28
2017,KY,180027,614,27
2017,KY,180029,633,24
2017,KY,180035,3690,32
2017,KY,180036,630,22
2017,KY,180038,1446,34
2017,KY,180040,2017,27
2017,KY,180043,170,11
2017,KY,180044,1994,29
2017,KY,180045,1269,30
2017,KY,180046,152,31
2017,KY,180048,406,25
2017,KY,180049,383,19
2017,KY,180050,479,27
2017,KY,180051,696,20
2017,KY,180053,256,36
2017,KY,180056,314,14
2017,KY,180064,213,25
2017,KY,180066,222,42
2017,KY,180067,1350,20
2017,KY,180069,226,22
2017,KY,180070,337,22
2017,KY,180078,276,29
2017,KY,180079,254,27
2017,KY,180080,614,17
2017,KY,180087,430,25
2017,KY,180088,4672,26
2017,KY,180092,501,29
2017,KY,180093,698,20
2017,KY,180095,109,26
2017,KY,180101,410,30
2017,KY,180102,508,30
2017,KY,180103,1672,28
2017,KY,180104,1539,26
2017,KY,180105,252,29
2017,KY,180106,187,46
2017,KY,180115,113,21
2017,KY,180116,439,31
2017,KY,180124,924,29
2017,KY,180127,912,24
2017,KY,180128,316,27
2017,KY,180130,1976,30
2017,KY,180132,621,33
2017,KY,180138,304,24
2017,KY,180139,343,27
2017,KY,180141,1292,23
2017,KY,180143,680,26
2017,KY,180149,58,88
2017,KY,181301,131,20
2017,KY,181302,109,36
2017,KY,181304,FEWER THAN 50,19
2017,KY,181305,139,30
2017,KY,181306,111,22
2017,KY,181307,FEWER THAN 50,34
2017,KY,181308,88,38
2017,KY,181309,202,43
2017,KY,181310,78,21
2017,KY,181311,FEWER THAN 50,34
2017,KY,181314,76,36
2017,KY,181315,95,16
2017,KY,181317,166,34
2017,KY,181318,149,27
2017,KY,181319,87,27
2017,KY,181321,100,36
2017,KY,181322,98,40
2017,KY,181323,190,38
2017,KY,181324,66,23
2017,KY,181325,114,40
2017,KY,181327,187,39
2017,KY,181329,184,33
2017,KY,181330,70,24
2017,KY,181331,FEWER THAN 50,21
2017,LA,190002,1097,24
2017,LA,190004,413,25
2017,LA,190005,999,15
2017,LA,190006,300,16
2017,LA,190007,312,15
2017,LA,190008,466,20
2017,LA,190011,287,11
2017,LA,190013,602,27
2017,LA,190014,370,24
2017,LA,190015,490,15
2017,LA,190017,573,17
2017,LA,190019,737,22
2017,LA,190020,493,18
2017,LA,190025,112,28
2017,LA,190026,1396,21
2017,LA,190027,571,24
2017,LA,190034,148,17
2017,LA,190036,4089,21
2017,LA,190039,1206,29
2017,LA,190040,1100,21
2017,LA,190041,725,26
2017,LA,190044,330,22
2017,LA,190045,693,25
2017,LA,190046,1155,30
2017,LA,190050,450,25
2017,LA,190053,420,29
2017,LA,190054,352,20
2017,LA,190060,505,19
2017,LA,190064,795,19
2017,LA,190065,2592,25
2017,LA,190079,124,17
2017,LA,190081,170,29
2017,LA,190086,617,26
2017,LA,190088,135,19
2017,LA,190090,128,17
2017,LA,190098,1472,16
2017,LA,190099,130,18
2017,LA,190102,959,24
2017,LA,190106,59,15
2017,LA,190111,2089,33
2017,LA,190114,163,29
2017,LA,190116,243,32
2017,LA,190118,124,34
2017,LA,190125,333,23
2017,LA,190128,804,16
2017,LA,190133,FEWER THAN 50,34
2017,LA,190140,70,19
2017,LA,190144,479,27
2017,LA,190145,66,19
2017,LA,190146,581,26
2017,LA,190151,129,20
2017,LA,190160,1238,27
2017,LA,190164,474,25
2017,LA,190167,464,23
2017,LA,190176,2105,26
2017,LA,190177,1047,21
2017,LA,190183,499,22
2017,LA,190184,99,43
2017,LA,190190,207,32
2017,LA,190201,599,25
2017,LA,190202,673,17
2017,LA,190204,615,22
2017,LA,190205,795,21
2017,LA,190208,152,32
2017,LA,190218,74,27
2017,LA,190236,650,32
2017,LA,190241,78,41
2017,LA,190242,247,21
2017,LA,190245,116,44
2017,LA,190246,125,40
2017,LA,190250,558,29
2017,LA,190251,98,41
2017,LA,190255,212,50
2017,LA,190256,50,43
2017,LA,190259,405,44
2017,LA,190263,533,40
2017,LA,190266,430,38
2017,LA,190267,FEWER THAN 50,39
2017,LA,190268,55,46
2017,LA,190270,398,34
2017,LA,190274,624,17
2017,LA,190278,591,49
2017,LA,190297,166,42
2017,LA,190298,533,48
2017,LA,190303,170,30
2017,LA,190308,200,17
2017,LA,190312,188,15
2017,LA,190313,65,10
2017,LA,191301,FEWER THAN 50,40
2017,LA,191302,64,26
2017,LA,191304,121,27
2017,LA,191305,86,18
2017,LA,191309,FEWER THAN 50,42
2017,LA,191310,53,18
2017,LA,191315,90,18
2017,LA,191316,FEWER THAN 50,28
2017,LA,191317,87,34
2017,LA,191321,96,16
2017,LA,191322,55,32
2017,LA,191323,60,29
2017,LA,191324,197,22
2017,LA,191325,75,19
2017,ME,200001,608,36
2017,ME,200008,576,37
2017,ME,200009,559,29
2017,ME,200018,323,24
2017,ME,200019,1321,29
2017,ME,200020,438,32
2017,ME,200021,383,25
2017,ME,200024,657,29
2017,ME,200031,297,23
2017,ME,200033,1658,28
2017,ME,200034,588,26
2017,ME,200037,422,30
2017,ME,200039,751,28
2017,ME,200041,196,24
2017,ME,200050,467,28
2017,ME,200052,274,39
2017,ME,200063,467,31
2017,ME,201300,126,36
2017,ME,201301,FEWER THAN 50,37
2017,ME,201302,398,32
2017,ME,201303,111,28
2017,ME,201304,225,26
2017,ME,201305,170,23
2017,ME,201306,151,22
2017,ME,201307,209,37
2017,ME,201308,227,26
2017,ME,201309,204,24
2017,ME,201310,172,28
2017,ME,201311,173,28
2017,ME,201312,267,29
2017,ME,201313,125,26
2017,ME,201314,263,25
2017,ME,201315,247,27
2017,MD,210001,799,28
2017,MD,210002,528,18
2017,MD,210003,1299,17
2017,MD,210004,2388,19
2017,MD,210005,1907,31
2017,MD,210006,256,20
2017,MD,210008,1133,28
2017,MD,210011,2186,31
2017,MD,210012,705,16
2017,MD,210013,121,10
2017,MD,210015,545,26
2017,MD,210016,787,21
2017,MD,210017,448,35
2017,MD,210018,445,27
2017,MD,210019,688,28
2017,MD,210022,1898,33
2017,MD,210023,1424,24
2017,MD,210024,600,34
2017,MD,210027,1965,32
2017,MD,210028,651,29
2017,MD,210029,585,18
2017,MD,210030,222,22
2017,MD,210032,503,22
2017,MD,210033,540,29
2017,MD,210034,555,27
2017,MD,210035,319,18
2017,MD,210037,928,24
2017,MD,210038,360,12
2017,MD,210039,623,22
2017,MD,210040,625,21
2017,MD,210043,498,24
2017,MD,210044,340,24
2017,MD,210045,FEWER THAN 50,31
2017,MD,210048,2204,22
2017,MD,210049,376,27
2017,MD,210051,483,21
2017,MD,210055,263,17
2017,MD,210056,585,24
2017,MD,210057,1349,20
2017,MD,210060,249,18
2017,MD,210061,593,33
2017,MD,210062,575,26
2017,MD,210063,540,32
2017,MD,210064,FEWER THAN 50,11
2017,MD,210065,652,20
2017,MA,220001,752,24
2017,MA,220002,2485,30
2017,MA,220008,389,24
2017,MA,220010,1140,21
2017,MA,220011,697,14
2017,MA,220012,3192,34
2017,MA,220015,541,32
2017,MA,220016,513,30
2017,MA,220017,381,15
2017,MA,220019,593,27
2017,MA,220020,1048,26
2017,MA,220024,564,26
2017,MA,220029,979,30
2017,MA,220030,373,30
2017,MA,220031,2182,13
2017,MA,220033,1457,27
2017,MA,220035,2143,24
2017,MA,220036,967,29
2017,MA,220046,556,29
2017,MA,220049,338,28
2017,MA,220050,161,33
2017,MA,220052,503,17
2017,MA,220058,85,20
2017,MA,220060,1079,31
2017,MA,220063,1843,22
2017,MA,220065,328,29
2017,MA,220066,2165,32
2017,MA,220070,1427,25
2017,MA,220071,5179,24
2017,MA,220073,764,22
2017,MA,220074,2121,24
2017,MA,220075,288,33
2017,MA,220077,3740,29
2017,MA,220080,1003,27
2017,MA,220083,480,31
2017,MA,220084,849,35
2017,MA,220086,5466,25
2017,MA,220088,939,54
2017,MA,220090,682,30
2017,MA,220095,362,30
2017,MA,220098,311,30
2017,MA,220100,799,25
2017,MA,220101,369,29
2017,MA,220105,1012,31
2017,MA,220108,492,28
2017,MA,220110,1059,27
2017,MA,220111,1152,23
2017,MA,220116,447,23
2017,MA,220119,589,28
2017,MA,220126,716,27
2017,MA,220135,1077,29
2017,MA,220163,1007,25
2017,MA,220171,2460,30
2017,MA,220175,1458,31
2017,MA,220176,1125,32
2017,MA,220177,74,21
2017,MA,221300,145,22
2017,MA,221302,223,36
2017,MA,221303,83,33
2017,MI,230002,2531,32
2017,MI,230003,529,37
2017,MI,230005,419,32
2017,MI,230013,89,25
2017,MI,230015,212,28
2017,MI,230017,818,29
2017,MI,230019,2282,32
2017,MI,230020,561,25
2017,MI,230021,2272,35
2017,MI,230022,325,34
2017,MI,230024,1252,26
2017,MI,230029,3118,31
2017,MI,230030,599,39
2017,MI,230031,602,31
2017,MI,230035,425,27
2017,MI,230036,504,36
2017,MI,230037,355,24
2017,MI,230038,2132,31
2017,MI,230040,555,34
2017,MI,230041,1417,40
2017,MI,230046,1228,31
2017,MI,230047,887,32
2017,MI,230053,1020,20
2017,MI,230054,784,31
2017,MI,230055,339,29
2017,MI,230058,746,36
2017,MI,230059,2331,34
2017,MI,230066,3879,31
2017,MI,230069,490,37
2017,MI,230070,470,32
2017,MI,230072,328,37
2017,MI,230075,437,24
2017,MI,230077,1731,31
2017,MI,230078,100,46
2017,MI,230080,721,31
2017,MI,230081,370,33
2017,MI,230085,151,33
2017,MI,230089,586,28
2017,MI,230092,1831,24
2017,MI,230093,351,24
2017,MI,230095,310,36
2017,MI,230096,345,32
2017,MI,230097,436,39
2017,MI,230099,382,24
2017,MI,230100,330,35
2017,MI,230104,1369,29
2017,MI,230105,1193,41
2017,MI,230108,343,29
2017,MI,230110,490,31
2017,MI,230117,1592,36
2017,MI,230118,324,30
2017,MI,230121,521,29
2017,MI,230130,1350,32
2017,MI,230132,1941,19
2017,MI,230133,351,41
2017,MI,230141,1410,32
2017,MI,230142,573,22
2017,MI,230144,335,38
2017,MI,230146,457,22
2017,MI,230151,1176,24
2017,MI,230156,1851,34
2017,MI,230165,1395,28
2017,MI,230167,1307,39
2017,MI,230174,317,29
2017,MI,230176,510,31
2017,MI,230180,291,40
2017,MI,230193,1203,34
2017,MI,230195,2210,27
2017,MI,230197,3105,35
2017,MI,230207,651,21
2017,MI,230208,281,34
2017,MI,230216,1246,32
2017,MI,230217,440,32
2017,MI,230222,893,41
2017,MI,230227,1886,27
2017,MI,230230,2968,33
2017,MI,230236,1086,29
2017,MI,230239,400,39
2017,MI,230241,378,31
2017,MI,230244,616,22
2017,MI,230254,1044,41
2017,MI,230259,917,49
2017,MI,230264,FEWER THAN 50,35
2017,MI,230269,1030,37
2017,MI,230270,629,25
2017,MI,230273,822,24
2017,MI,230277,789,28
2017,MI,230297,671,26
2017,MI,230301,FEWER THAN 50,29
2017,MI,230302,822,32
2017,MI,230303,354,28
2017,MI,231303,157,42
2017,MI,231304,98,33
2017,MI,231305,200,36
2017,MI,231306,98,40
2017,MI,231307,FEWER THAN 50,22
2017,MI,231309,FEWER THAN 50,39
2017,MI,231310,159,45
2017,MI,231312,FEWER THAN 50,33
2017,MI,231313,FEWER THAN 50,48
2017,MI,231314,FEWER THAN 50,31
2017,MI,231315,102,38
2017,MI,231316,218,37
2017,MI,231317,FEWER THAN 50,33
2017,MI,231318,155,36
2017,MI,231319,265,36
2017,MI,231320,86,40
2017,MI,231321,303,35
2017,MI,231322,264,40
2017,MI,231323,144,29
2017,MI,231324,124,36
2017,MI,231325,114,33
2017,MI,231326,209,40
2017,MI,231327,175,34
2017,MI,231328,217,36
2017,MI,231330,116,37
2017,MI,231331,205,35
2017,MI,231332,115,28
2017,MI,231333,198,34
2017,MI,231334,50,35
2017,MI,231337,430,33
2017,MI,231338,471,34
2017,MN,240001,992,28
2017,MN,240002,1812,32
2017,MN,240004,717,13
2017,MN,240006,336,22
2017,MN,240010,686,38
2017,MN,240014,548,39
2017,MN,240018,370,34
2017,MN,240019,281,31
2017,MN,240020,529,35
2017,MN,240022,271,31
2017,MN,240030,532,45
2017,MN,240036,2164,34
2017,MN,240038,523,33
2017,MN,240040,325,32
2017,MN,240043,411,27
2017,MN,240044,349,28
2017,MN,240047,574,38
2017,MN,240050,644,35
2017,MN,240052,568,37
2017,MN,240053,1007,36
2017,MN,240056,431,48
2017,MN,240057,919,37
2017,MN,240059,349,32
2017,MN,240063,844,32
2017,MN,240064,328,28
2017,MN,240066,658,51
2017,MN,240069,612,38
2017,MN,240071,329,31
2017,MN,240075,806,37
2017,MN,240076,421,38
2017,MN,240078,447,39
2017,MN,240080,594,30
2017,MN,240084,292,32
2017,MN,240088,537,35
2017,MN,240093,379,30
2017,MN,240100,971,28
2017,MN,240101,392,33
2017,MN,240104,377,31
2017,MN,240106,632,30
2017,MN,240115,497,34
2017,MN,240132,320,32
2017,MN,240141,396,33
2017,MN,240166,310,32
2017,MN,240187,370,36
2017,MN,240207,564,33
2017,MN,240210,910,26
2017,MN,240213,1113,37
2017,MN,240214,962,30
2017,MN,241304,FEWER THAN 50,46
2017,MN,241305,347,42
2017,MN,241306,104,43
2017,MN,241308,96,49
2017,MN,241309,FEWER THAN 50,34
2017,MN,241312,FEWER THAN 50,40
2017,MN,241314,FEWER THAN 50,51
2017,MN,241315,FEWER THAN 50,32
2017,MN,241316,111,53
2017,MN,241318,86,48
2017,MN,241319,89,49
2017,MN,241320,309,47
2017,MN,241322,74,28
2017,MN,241325,196,42
2017,MN,241326,108,31
2017,MN,241327,88,35
2017,MN,241329,277,27
2017,MN,241330,137,42
2017,MN,241332,86,39
2017,MN,241333,51,35
